,离职人数,疫情等级,月份,lunar_year,lunar_month,lunar_day,离职人数比,前一天在职人数,前一天离职人数
2023-06-20,110.0,0,6,2023,5,3,0.005159761504357132,26164,135.0
2023-06-21,200.0,0,6,2023,5,4,0.00416036308623298,26440,110.0
2023-06-22,2.0,0,6,2023,5,5,0.007538919672810886,26529,200.0
2023-06-23,14.0,0,6,2023,5,6,7.539488068760131e-05,26527,2.0
2023-06-24,5.0,0,6,2023,5,7,0.0005227391531625719,26782,14.0
2023-06-25,1.0,0,6,2023,5,8,0.0001844542000221345,27107,5.0
2023-06-26,316.0,0,6,2023,5,9,3.576665832111306e-05,27959,1.0
2023-06-27,190.0,0,6,2023,5,10,0.011431465470462684,27643,316.0
2023-06-28,131.0,0,6,2023,5,11,0.006822262118491921,27850,190.0
2023-06-29,407.0,0,6,2023,5,12,0.004667402999964371,28067,131.0
2023-06-30,309.0,0,6,2023,5,13,0.01457057960118856,27933,407.0
2023-07-01,65.0,0,7,2023,5,14,0.011022330027823357,28034,309.0
2023-07-02,5.0,0,7,2023,5,15,0.002258905299739357,28775,65.0
2023-07-03,260.0,0,7,2023,5,16,0.00017114495978093444,29215,5.0
2023-07-04,224.0,0,7,2023,5,17,0.008979450872042825,28955,260.0
2023-07-05,176.0,0,7,2023,5,18,0.007701299594306539,29086,224.0
2023-07-06,376.0,0,7,2023,5,19,0.006002319077825524,29322,176.0
2023-07-07,299.0,0,7,2023,5,20,0.012880241161962182,29192,376.0
2023-07-08,85.0,0,7,2023,5,21,0.010238674108824435,29203,299.0
2023-07-09,0.0,0,7,2023,5,22,0.0028970688479890935,29340,85.0
2023-07-10,319.0,0,7,2023,5,23,0.0,29603,0.0
2023-07-11,128.0,0,7,2023,5,24,0.010893320584619587,29284,319.0
2023-07-12,171.0,0,7,2023,5,25,0.004349007882576787,29432,128.0
2023-07-13,277.0,0,7,2023,5,26,0.0057985757884028485,29490,171.0
2023-07-14,202.0,0,7,2023,5,27,0.009431392577459993,29370,277.0
2023-07-15,54.0,0,7,2023,5,28,0.006889025305231567,29322,202.0
2023-07-16,1.0,0,7,2023,5,29,0.0018242626938279112,29601,54.0
2023-07-17,235.0,0,7,2023,5,30,3.331112591605596e-05,30020,1.0
2023-07-18,99.0,0,7,2023,6,1,0.007889877455094847,29785,235.0
2023-07-19,138.0,0,7,2023,6,2,0.00329363231086566,30058,99.0
2023-07-20,248.0,0,7,2023,6,3,0.004589139037610987,30071,138.0
2023-07-21,245.0,0,7,2023,6,4,0.008287662077262397,29924,248.0
2023-07-22,74.0,0,7,2023,6,5,0.008233080180119631,29758,245.0
2023-07-23,0.0,0,7,2023,6,6,0.0024863920435454607,29762,74.0
2023-07-24,284.0,0,7,2023,6,7,0.0,29932,0.0
2023-07-25,134.0,0,7,2023,6,8,0.009579060982191042,29648,284.0
2023-07-26,138.0,0,7,2023,6,9,0.00443414956982131,30220,134.0
2023-07-27,237.0,0,7,2023,6,10,0.004568023833167826,30210,138.0
2023-07-28,287.0,0,7,2023,6,11,0.007878989361702128,30080,237.0
2023-07-29,65.0,0,7,2023,6,12,0.009598341192602253,29901,287.0
2023-07-30,0.0,0,7,2023,6,13,0.0021707911698894567,29943,65.0
2023-07-31,378.0,0,7,2023,6,14,0.0,30044,0.0
2023-08-01,104.0,0,8,2023,6,15,0.012741859367626238,29666,378.0
2023-08-02,60.0,0,8,2023,6,16,0.0034911043974488083,29790,104.0
2023-08-03,137.0,0,8,2023,6,17,0.0020068903234438237,29897,60.0
2023-08-04,345.0,0,8,2023,6,18,0.004577653033948142,29928,137.0
2023-08-05,70.0,0,8,2023,6,19,0.01162712321380426,29672,345.0
2023-08-06,0.0,0,8,2023,6,20,0.002358093313121105,29685,70.0
2023-08-07,310.0,0,8,2023,6,21,0.0,29747,0.0
2023-08-08,99.0,0,8,2023,6,22,0.010530964432516901,29437,310.0
2023-08-09,92.0,0,8,2023,6,23,0.0033600325821341297,29464,99.0
2023-08-10,299.0,0,8,2023,6,24,0.003126061841658172,29430,92.0
2023-08-11,232.0,0,8,2023,6,25,0.010219427165219768,29258,299.0
2023-08-12,83.0,0,8,2023,6,26,0.007959106658890528,29149,232.0
2023-08-13,0.0,0,8,2023,6,27,0.0028449014567266495,29175,83.0
2023-08-14,301.0,0,8,2023,6,28,0.0,29241,0.0
2023-08-15,100.0,0,8,2023,6,29,0.010400829302004146,28940,301.0
2023-08-16,112.0,0,8,2023,7,1,0.0034502984508159957,28983,100.0
2023-08-17,299.0,0,8,2023,7,2,0.0038571477769742055,29037,112.0
2023-08-18,361.0,0,8,2023,7,3,0.010342799820125221,28909,299.0
2023-08-19,107.0,0,8,2023,7,4,0.012600788858249851,28649,361.0
2023-08-20,0.0,0,8,2023,7,5,0.003728612746977036,28697,107.0
2023-08-21,593.0,0,8,2023,7,6,0.0,28794,0.0
2023-08-22,213.0,0,8,2023,7,7,0.02102762313393142,28201,593.0
2023-08-23,228.0,0,8,2023,7,8,0.007574410582838448,28121,213.0
2023-08-24,563.0,0,8,2023,7,9,0.008135593220338983,28025,228.0
2023-08-25,559.0,0,8,2023,7,10,0.020428898000653145,27559,563.0
2023-08-26,92.0,0,8,2023,7,11,0.02062350119904077,27105,559.0
2023-08-27,0.0,0,8,2023,7,12,0.0033927056827820186,27117,92.0
2023-08-28,462.0,0,8,2023,7,13,0.0,27188,0.0
2023-08-29,123.0,0,8,2023,7,14,0.017286537454164485,26726,462.0
2023-08-30,123.0,0,8,2023,7,15,0.00460174342474466,26729,123.0
2023-08-31,439.0,0,8,2023,7,16,0.004608294930875576,26691,123.0
2023-09-01,1.0,0,9,2023,7,17,0.016650862886402426,26365,439.0
2023-09-02,2.0,0,9,2023,7,18,3.774439495734883e-05,26494,1.0
2023-09-03,0.0,0,9,2023,7,19,7.549448890231014e-05,26492,2.0
2023-09-04,248.0,0,9,2023,7,20,0.0,26571,0.0
2023-09-05,72.0,0,9,2023,7,21,0.009421418531322417,26323,248.0
2023-09-06,53.0,0,9,2023,7,22,0.0027218084905303746,26453,72.0
2023-09-07,253.0,0,9,2023,7,23,0.001997060929198538,26539,53.0
2023-09-08,182.0,0,9,2023,7,24,0.009578979251855217,26412,253.0
2023-09-09,115.0,0,9,2023,7,25,0.006912267375617166,26330,182.0
2023-09-10,0.0,0,9,2023,7,26,0.0043673097372018835,26332,115.0
2023-09-11,122.0,0,9,2023,7,27,0.0,26455,0.0
2023-09-12,98.0,0,9,2023,7,28,0.0046250663431647585,26378,122.0
2023-09-13,66.0,0,9,2023,7,29,0.0037140908057303117,26386,98.0
2023-09-14,151.0,0,9,2023,7,30,0.002494331065759637,26460,66.0
2023-09-15,141.0,0,9,2023,8,1,0.005716232586311327,26416,151.0
2023-09-16,28.0,0,9,2023,8,2,0.005350028457598179,26355,141.0
2023-09-17,0.0,0,9,2023,8,3,0.001061128586046159,26387,28.0
2023-09-18,125.0,0,9,2023,8,4,0.0,26446,0.0
2023-09-19,58.0,0,9,2023,8,5,0.004749059686182136,26321,125.0
2023-09-20,64.0,0,9,2023,8,6,0.002201807000227773,26342,58.0
2023-09-21,98.0,0,9,2023,8,7,0.0024227740763173833,26416,64.0
2023-09-22,153.0,0,9,2023,8,8,0.0037095919448860626,26418,98.0
2023-09-23,29.0,0,9,2023,8,9,0.00580490951170467,26357,153.0
2023-09-24,0.0,0,9,2023,8,10,0.0010978195033313144,26416,29.0
2023-09-25,212.0,0,9,2023,8,11,0.0,26490,0.0
2023-09-26,89.0,0,9,2023,8,12,0.008067585052134866,26278,212.0
2023-09-27,142.0,0,9,2023,8,13,0.0033806882929423385,26326,89.0
2023-09-28,281.0,0,9,2023,8,14,0.005405405405405406,26270,142.0
2023-09-29,1.0,0,9,2023,8,15,0.010770822952202077,26089,281.0
2023-09-30,0.0,0,9,2023,8,16,3.833180006133088e-05,26088,1.0
2023-10-01,0.0,0,10,2023,8,17,0.0,26089,0.0
2023-10-02,1.0,0,10,2023,8,18,0.0,26102,0.0
2023-10-03,0.0,0,10,2023,8,19,3.831270832535152e-05,26101,1.0
2023-10-04,0.0,0,10,2023,8,20,0.0,26101,0.0
2023-10-05,43.0,0,10,2023,8,21,0.0,26101,0.0
2023-10-06,82.0,0,10,2023,8,22,0.0016501650165016502,26058,43.0
2023-10-07,22.0,0,10,2023,8,23,0.0031345565749235473,26160,82.0
2023-10-08,0.0,0,10,2023,8,24,0.0008385744234800838,26235,22.0
2023-10-09,92.0,0,10,2023,8,25,0.0,26301,0.0
2023-10-10,101.0,0,10,2023,8,26,0.003510244572475104,26209,92.0
2023-10-11,83.0,0,10,2023,8,27,0.003850846423669361,26228,101.0
2023-10-12,117.0,0,10,2023,8,28,0.003161423021253904,26254,83.0
2023-10-13,92.0,0,10,2023,8,29,0.004460541364849409,26230,117.0
2023-10-14,18.0,0,10,2023,8,30,0.0035074342356080823,26230,92.0
2023-10-15,0.0,0,10,2023,9,1,0.0006850879196163508,26274,18.0
2023-10-16,121.0,0,10,2023,9,2,0.0,26331,0.0
2023-10-17,72.0,0,10,2023,9,3,0.0046165585654330404,26210,121.0
2023-10-18,60.0,0,10,2023,9,4,0.002742334793372691,26255,72.0
2023-10-19,82.0,0,10,2023,9,5,0.0022807617744326604,26307,60.0
2023-10-20,84.0,0,10,2023,9,6,0.0031149097815764484,26325,82.0
2023-10-21,22.0,0,10,2023,9,7,0.0031891871369452143,26339,84.0
2023-10-22,0.0,0,10,2023,9,8,0.0008333333333333334,26400,22.0
2023-10-23,102.0,0,10,2023,9,9,0.0,26469,0.0
2023-10-24,58.0,0,10,2023,9,10,0.0038683252427184466,26368,102.0
2023-10-25,95.0,0,10,2023,9,11,0.002193065376035089,26447,58.0
2023-10-26,170.0,0,10,2023,9,12,0.0035942643108471113,26431,95.0
2023-10-27,123.0,0,10,2023,9,13,0.006453082295778925,26344,170.0
2023-10-28,23.0,0,10,2023,9,14,0.004676272668516899,26303,123.0
2023-10-29,1.0,0,10,2023,9,15,0.0008730309356614159,26345,23.0
2023-10-30,99.0,0,10,2023,9,16,3.786444528587656e-05,26410,1.0
2023-10-31,61.0,0,10,2023,9,17,0.0037626848086351715,26311,99.0
2023-11-01,58.0,0,11,2023,9,18,0.002313410194174757,26368,61.0
2023-11-02,77.0,0,11,2023,9,19,0.002196969696969697,26400,58.0
2023-11-03,98.0,0,11,2023,9,20,0.00291998483124763,26370,77.0
2023-11-04,30.0,0,11,2023,9,21,0.003722131489992024,26329,98.0
2023-11-05,0.0,0,11,2023,9,22,0.0011373976342129207,26376,30.0
2023-11-06,145.0,0,11,2023,9,23,0.0,26441,0.0
2023-11-07,56.0,0,11,2023,9,24,0.0055141466382719806,26296,145.0
2023-11-08,34.0,0,11,2023,9,25,0.002125640539001708,26345,56.0
2023-11-09,104.0,0,11,2023,9,26,0.0012872936543995154,26412,34.0
2023-11-10,140.0,0,11,2023,9,27,0.003939841648672198,26397,104.0
2023-11-11,25.0,0,11,2023,9,28,0.005316724897463163,26332,140.0
2023-11-12,0.0,0,11,2023,9,29,0.0009475798809839669,26383,25.0
2023-11-13,101.0,0,11,2023,10,1,0.0,26459,0.0
2023-11-14,52.0,0,11,2023,10,2,0.003831853706654526,26358,101.0
2023-11-15,68.0,0,11,2023,10,3,0.0019659735349716444,26450,52.0
2023-11-16,95.0,0,11,2023,10,4,0.00256797583081571,26480,68.0
2023-11-17,86.0,0,11,2023,10,5,0.0035896467031928964,26465,95.0
2023-11-18,15.0,0,11,2023,10,6,0.0032543706955271323,26426,86.0
2023-11-19,0.0,0,11,2023,10,7,0.0005668505781875897,26462,15.0
2023-11-20,131.0,0,11,2023,10,8,0.0,26514,0.0
2023-11-21,35.0,0,11,2023,10,9,0.004965318576355987,26383,131.0
2023-11-22,71.0,0,11,2023,10,10,0.0013236017093370646,26443,35.0
2023-11-23,141.0,0,11,2023,10,11,0.0026833969537775424,26459,71.0
2023-11-24,91.0,0,11,2023,10,12,0.005352465550620658,26343,141.0
2023-11-25,23.0,0,11,2023,10,13,0.003462314043297949,26283,91.0
2023-11-26,0.0,0,11,2023,10,14,0.0008748573602130088,26290,23.0
2023-11-27,156.0,0,11,2023,10,15,0.0,26311,0.0
2023-11-28,48.0,0,11,2023,10,16,0.005964442745173007,26155,156.0
2023-11-29,30.0,0,11,2023,10,17,0.0018358448711083913,26146,48.0
2023-11-30,137.0,0,11,2023,10,18,0.0011477542275614048,26138,30.0
2023-12-01,57.0,0,12,2023,10,19,0.005264978286768379,26021,137.0
2023-12-02,7.0,0,12,2023,10,20,0.0021926450223111247,25996,57.0
2023-12-03,0.0,0,12,2023,10,21,0.00026909622112020914,26013,7.0
2023-12-04,75.0,0,12,2023,10,22,0.0,26046,0.0
2023-12-05,51.0,0,12,2023,10,23,0.002887836432944438,25971,75.0
2023-12-06,77.0,0,12,2023,10,24,0.0019646365422396855,25959,51.0
2023-12-07,70.0,0,12,2023,10,25,0.0029682741605951968,25941,77.0
2023-12-08,83.0,0,12,2023,10,26,0.002702076738979387,25906,70.0
2023-12-09,15.0,0,12,2023,10,27,0.0032109559363998606,25849,83.0
2023-12-10,0.0,0,12,2023,10,28,0.0005800912676927837,25858,15.0
2023-12-11,79.0,0,12,2023,10,29,0.0,25888,0.0
2023-12-12,20.0,0,12,2023,10,30,0.003060947731411523,25809,79.0
2023-12-13,35.0,0,12,2023,11,1,0.0007746233394012161,25819,20.0
2023-12-14,75.0,0,12,2023,11,2,0.0013555908439521283,25819,35.0
2023-12-15,75.0,0,12,2023,11,3,0.0029095705473872057,25777,75.0
2023-12-16,6.0,0,12,2023,11,4,0.0029147720648245307,25731,75.0
2023-12-17,0.0,0,12,2023,11,5,0.00023294638350739605,25757,6.0
2023-12-18,78.0,0,12,2023,11,6,0.0,25773,0.0
2023-12-19,21.0,0,12,2023,11,7,0.0030356100408639813,25695,78.0
2023-12-20,66.0,0,12,2023,11,8,0.0008169616806068858,25705,21.0
2023-12-21,71.0,0,12,2023,11,9,0.002571795970852979,25663,66.0
2023-12-22,98.0,0,12,2023,11,10,0.0027720298286026627,25613,71.0
2023-12-23,23.0,0,12,2023,11,11,0.0038374187485316,25538,98.0
2023-12-24,0.0,0,12,2023,11,12,0.0009009714822939517,25528,23.0
2023-12-25,92.0,0,12,2023,11,13,0.0,25540,0.0
2023-12-26,49.0,0,12,2023,11,14,0.003615215341087708,25448,92.0
2023-12-27,89.0,0,12,2023,11,15,0.00192799527837891,25415,49.0
2023-12-28,163.0,0,12,2023,11,16,0.003512372232526935,25339,89.0
2023-12-29,249.0,0,12,2023,11,17,0.0064682539682539685,25200,163.0
2023-12-30,4.0,0,12,2023,11,18,0.009973164577241959,24967,249.0
2023-12-31,0.0,0,12,2023,11,19,0.0001601152830037627,24982,4.0
