,离职人数,疫情等级,月份,lunar_year,lunar_month,lunar_day,离职人数比,前一天在职人数,前一天离职人数
2022-05-15,0.0,1,5,2022,4,15,0.0,6044,0.0
2022-05-16,80.0,1,5,2022,4,16,0.0,6044,0.0
2022-05-17,49.0,1,5,2022,4,17,0.01341381623071764,5964,80.0
2022-05-18,37.0,1,5,2022,4,18,0.008284023668639054,5915,49.0
2022-05-19,52.0,1,5,2022,4,19,0.006294658046954746,5878,37.0
2022-05-20,62.0,1,5,2022,4,20,0.008925506350841057,5826,52.0
2022-05-21,0.0,1,5,2022,4,21,0.010756419153365717,5764,62.0
2022-05-22,0.0,1,5,2022,4,22,0.0,5764,0.0
2022-05-23,64.0,1,5,2022,4,23,0.0,5764,0.0
2022-05-24,63.0,1,5,2022,4,24,0.011228070175438596,5700,64.0
2022-05-25,83.0,1,5,2022,4,25,0.011176157530601383,5637,63.0
2022-05-26,99.0,1,5,2022,4,26,0.014944184371624055,5554,83.0
2022-05-27,91.0,1,5,2022,4,27,0.018148487626031166,5455,99.0
2022-05-28,1.0,1,5,2022,4,28,0.01696495152870992,5364,91.0
2022-05-29,0.0,1,5,2022,4,29,0.0001770224818551956,5649,1.0
2022-05-30,107.0,1,5,2022,5,1,0.0,5906,0.0
2022-05-31,176.0,1,5,2022,5,2,0.018451457147784102,5799,107.0
2022-06-01,140.0,1,6,2022,5,3,0.02901896125309151,6065,176.0
2022-06-02,117.0,1,6,2022,5,4,0.023018743834265044,6082,140.0
2022-06-03,0.0,1,6,2022,5,5,0.01901820546163849,6152,117.0
2022-06-04,1.0,1,6,2022,5,6,0.0,6152,0.0
2022-06-05,0.0,1,6,2022,5,7,0.00016257519102584944,6151,1.0
2022-06-06,149.0,1,6,2022,5,8,0.0,6405,0.0
2022-06-07,162.0,1,6,2022,5,9,0.023817135549872123,6256,149.0
2022-06-08,156.0,1,6,2022,5,10,0.025820847943895442,6274,162.0
2022-06-09,137.0,1,6,2022,5,11,0.02488435157122348,6269,156.0
2022-06-10,111.0,1,6,2022,5,12,0.021694378463974665,6315,137.0
2022-06-11,3.0,1,6,2022,5,13,0.016410408042578355,6764,111.0
2022-06-12,0.0,1,6,2022,5,14,0.00042164441321152494,7115,3.0
2022-06-13,211.0,1,6,2022,5,15,0.0,7474,0.0
2022-06-14,145.0,1,6,2022,5,16,0.029051356188902658,7263,211.0
2022-06-15,191.0,1,6,2022,5,17,0.019031368946055914,7619,145.0
2022-06-16,273.0,1,6,2022,5,18,0.02464516129032258,7750,191.0
2022-06-17,220.0,1,6,2022,5,19,0.03602533650039588,7578,273.0
2022-06-18,1.0,1,6,2022,5,20,0.029470864032150032,7465,220.0
2022-06-19,0.0,1,6,2022,5,21,0.00013395847287340923,7465,1.0
2022-06-20,231.0,1,6,2022,5,22,0.0,7465,0.0
2022-06-21,159.0,1,6,2022,5,23,0.031932540779651644,7234,231.0
2022-06-22,112.0,1,6,2022,5,24,0.02247349823321555,7075,159.0
2022-06-23,114.0,1,6,2022,5,25,0.016085020824357317,6963,112.0
2022-06-24,88.0,1,6,2022,5,26,0.016644765659220323,6849,114.0
2022-06-25,0.0,1,6,2022,5,27,0.013015826061233545,6761,88.0
2022-06-26,0.0,1,6,2022,5,28,0.0,6761,0.0
2022-06-27,229.0,1,6,2022,5,29,0.0,6761,0.0
2022-06-28,223.0,1,6,2022,5,30,0.03505817513778322,6532,229.0
2022-06-29,399.0,1,6,2022,6,1,0.0340926463843449,6541,223.0
2022-06-30,1398.0,1,6,2022,6,2,0.06114942528735632,6525,399.0
2022-07-01,238.0,1,7,2022,6,3,0.2503581661891118,5584,1398.0
2022-07-02,1.0,1,7,2022,6,4,0.04164479440069991,5715,238.0
2022-07-03,0.0,1,7,2022,6,5,0.0001645548790521639,6077,1.0
2022-07-04,119.0,1,7,2022,6,6,0.0,6502,0.0
2022-07-05,177.0,1,7,2022,6,7,0.018643271189096037,6383,119.0
2022-07-06,242.0,1,7,2022,6,8,0.026544691061787643,6668,177.0
2022-07-07,286.0,1,7,2022,6,9,0.03577235772357724,6765,242.0
2022-07-08,249.0,1,7,2022,6,10,0.04155768671897704,6882,286.0
2022-07-09,2.0,1,7,2022,6,11,0.035500427715996576,7014,249.0
2022-07-10,0.0,1,7,2022,6,12,0.00027166530834012495,7362,2.0
2022-07-11,240.0,1,7,2022,6,13,0.0,7793,0.0
2022-07-12,272.0,1,7,2022,6,14,0.03177545346220045,7553,240.0
2022-07-13,185.0,1,7,2022,6,15,0.0352057986021227,7726,272.0
2022-07-14,223.0,1,7,2022,6,16,0.023754494093477144,7788,185.0
2022-07-15,212.0,1,7,2022,6,17,0.028674296001028676,7777,223.0
2022-07-16,1.0,1,7,2022,6,18,0.027266881028938907,7775,212.0
2022-07-17,0.0,1,7,2022,6,19,0.00012416190712689348,8054,1.0
2022-07-18,219.0,1,7,2022,6,20,0.0,8409,0.0
2022-07-19,231.0,1,7,2022,6,21,0.02673992673992674,8190,219.0
2022-07-20,166.0,1,7,2022,6,22,0.02777443789828063,8317,231.0
2022-07-21,278.0,1,7,2022,6,23,0.019637998343783273,8453,166.0
2022-07-22,231.0,1,7,2022,6,24,0.03277142520334787,8483,278.0
2022-07-23,1.0,1,7,2022,6,25,0.027327576008517686,8453,231.0
2022-07-24,0.0,1,7,2022,6,26,0.00011560693641618497,8650,1.0
2022-07-25,272.0,1,7,2022,6,27,0.0,8846,0.0
2022-07-26,198.0,1,7,2022,6,28,0.03172381618847679,8574,272.0
2022-07-27,198.0,1,7,2022,6,29,0.023404255319148935,8460,198.0
2022-07-28,257.0,1,7,2022,6,30,0.023962241316713057,8263,198.0
2022-07-29,287.0,1,7,2022,7,1,0.032008967492838464,8029,257.0
2022-07-30,0.0,1,7,2022,7,2,0.036837376460017966,7791,287.0
2022-07-31,0.0,1,7,2022,7,3,0.0,7892,0.0
2022-08-01,293.0,1,8,2022,7,4,0.0,7956,0.0
2022-08-02,122.0,1,8,2022,7,5,0.037973043027475374,7716,293.0
2022-08-03,106.0,1,8,2022,7,6,0.015505846466700559,7868,122.0
2022-08-04,174.0,1,8,2022,7,7,0.012781864222838538,8293,106.0
2022-08-05,265.0,1,8,2022,7,8,0.01997245179063361,8712,174.0
2022-08-06,0.0,1,8,2022,7,9,0.02985579089680036,8876,265.0
2022-08-07,0.0,1,8,2022,7,10,0.0,9216,0.0
2022-08-08,371.0,1,8,2022,7,11,0.0,9489,0.0
2022-08-09,248.0,1,8,2022,7,12,0.04068874753235359,9118,371.0
2022-08-10,329.0,1,8,2022,7,13,0.026552462526766595,9340,248.0
2022-08-11,356.0,1,8,2022,7,14,0.03503354275370035,9391,329.0
2022-08-12,382.0,1,8,2022,7,15,0.03745791245791246,9504,356.0
2022-08-13,6.0,1,8,2022,7,16,0.04011340963981939,9523,382.0
2022-08-14,0.0,1,8,2022,7,17,0.0005450086293032973,11009,6.0
2022-08-15,507.0,1,8,2022,7,18,0.0,12635,0.0
2022-08-16,423.0,1,8,2022,7,19,0.038037362142696374,13329,507.0
2022-08-17,394.0,1,8,2022,7,20,0.030625543006081668,13812,423.0
2022-08-18,807.0,1,8,2022,7,21,0.02669195853939435,14761,394.0
2022-08-19,834.0,1,8,2022,7,22,0.05257328990228013,15350,807.0
2022-08-20,2.0,1,8,2022,7,23,0.05242315670375259,15909,834.0
2022-08-21,0.0,1,8,2022,7,24,0.000120598166907863,16584,2.0
2022-08-22,881.0,1,8,2022,7,25,0.0,17095,0.0
2022-08-23,547.0,1,8,2022,7,26,0.05433575922042679,16214,881.0
2022-08-24,682.0,1,8,2022,7,27,0.03415121433476931,16017,547.0
2022-08-25,645.0,1,8,2022,7,28,0.043864162593259585,15548,682.0
2022-08-26,599.0,1,8,2022,7,29,0.0427492046659597,15088,645.0
2022-08-27,1.0,1,8,2022,8,1,0.04084555063075349,14665,599.0
2022-08-28,0.0,1,8,2022,8,2,6.754931099702783e-05,14804,1.0
2022-08-29,510.0,1,8,2022,8,3,0.0,14966,0.0
2022-08-30,305.0,1,8,2022,8,4,0.03527946873270614,14456,510.0
2022-08-31,316.0,1,8,2022,8,5,0.02130929923845455,14313,305.0
2022-09-01,304.0,1,9,2022,8,6,0.0220331892344164,14342,316.0
2022-09-02,206.0,1,9,2022,8,7,0.021102318478411774,14406,304.0
2022-09-03,2.0,1,9,2022,8,8,0.014146408460376321,14562,206.0
2022-09-04,0.0,1,9,2022,8,9,0.00013254688846179335,15089,2.0
2022-09-05,351.0,1,9,2022,8,10,0.0,15552,0.0
2022-09-06,293.0,1,9,2022,8,11,0.022461124976003072,15627,351.0
2022-09-07,247.0,1,9,2022,8,12,0.018530230204907665,15812,293.0
2022-09-08,390.0,1,9,2022,8,13,0.015297906602254429,16146,247.0
2022-09-09,284.0,1,9,2022,8,14,0.024028094387283594,16231,390.0
2022-09-10,0.0,1,9,2022,8,15,0.017795601228147127,15959,284.0
2022-09-11,3.0,1,9,2022,8,16,0.0,15959,0.0
2022-09-12,0.0,1,9,2022,8,17,0.00018801704687891702,15956,3.0
2022-09-13,330.0,1,9,2022,8,18,0.0,17040,0.0
2022-09-14,316.0,1,9,2022,8,19,0.019578760011865915,16855,330.0
2022-09-15,273.0,1,9,2022,8,20,0.018681643511676026,16915,316.0
2022-09-16,352.0,1,9,2022,8,21,0.01600609756097561,17056,273.0
2022-09-17,0.0,1,9,2022,8,22,0.02065000586647894,17046,352.0
2022-09-18,0.0,1,9,2022,8,23,0.0,17140,0.0
2022-09-19,339.0,1,9,2022,8,24,0.0,17140,0.0
2022-09-20,261.0,1,9,2022,8,25,0.019698994712069266,17209,339.0
2022-09-21,243.0,1,9,2022,8,26,0.015391873562540544,16957,261.0
2022-09-22,246.0,1,9,2022,8,27,0.014393176568145472,16883,243.0
2022-09-23,301.0,1,9,2022,8,28,0.014628054944401498,16817,246.0
2022-09-24,0.0,1,9,2022,8,29,0.01819500695158073,16543,301.0
2022-09-25,0.0,1,9,2022,8,30,0.0,16564,0.0
2022-09-26,376.0,1,9,2022,9,1,0.0,16596,0.0
2022-09-27,315.0,1,9,2022,9,2,0.023181257706535143,16220,376.0
2022-09-28,271.0,1,9,2022,9,3,0.019747978183186007,15951,315.0
2022-09-29,504.0,1,9,2022,9,4,0.01728316326530612,15680,271.0
2022-09-30,712.0,1,9,2022,9,5,0.033210332103321034,15176,504.0
2022-10-01,0.0,1,10,2022,9,6,0.04922566371681416,14464,712.0
2022-10-02,0.0,1,10,2022,9,7,0.0,14464,0.0
2022-10-03,0.0,1,10,2022,9,8,0.0,14464,0.0
2022-10-04,0.0,1,10,2022,9,9,0.0,14464,0.0
2022-10-05,1.0,1,10,2022,9,10,0.0,14464,0.0
2022-10-06,148.0,1,10,2022,9,11,6.914194842010648e-05,14463,1.0
2022-10-07,148.0,1,10,2022,9,12,0.010338805448829898,14315,148.0
2022-10-08,0.0,1,10,2022,9,13,0.010446813016164326,14167,148.0
2022-10-09,0.0,1,10,2022,9,14,0.0,14167,0.0
2022-10-10,215.0,1,10,2022,9,15,0.0,14167,0.0
2022-10-11,112.0,1,10,2022,9,16,0.015409977064220183,13952,215.0
2022-10-12,97.0,1,10,2022,9,17,0.008083724287260917,13855,112.0
2022-10-13,93.0,1,10,2022,9,18,0.007050443378398023,13758,97.0
2022-10-14,125.0,1,10,2022,9,19,0.006805708013172338,13665,93.0
2022-10-15,0.0,1,10,2022,9,20,0.009231905465288036,13540,125.0
2022-10-16,0.0,1,10,2022,9,21,0.0,13540,0.0
2022-10-17,111.0,1,10,2022,9,22,0.0,13540,0.0
2022-10-18,80.0,1,10,2022,9,23,0.008022549869904597,13836,111.0
2022-10-19,87.0,1,10,2022,9,24,0.0057351781489712525,13949,80.0
2022-10-20,108.0,1,10,2022,9,25,0.006258542550895619,13901,87.0
2022-10-21,137.0,1,10,2022,9,26,0.007753607581305191,13929,108.0
2022-10-22,0.0,1,10,2022,9,27,0.009895983819705287,13844,137.0
2022-10-23,0.0,1,10,2022,9,28,0.0,13844,0.0
2022-10-24,179.0,1,10,2022,9,29,0.0,13844,0.0
2022-10-25,139.0,1,10,2022,10,1,0.013098199912190838,13666,179.0
2022-10-26,189.0,1,10,2022,10,2,0.01027574480668293,13527,139.0
2022-10-27,229.0,1,10,2022,10,3,0.01417004048582996,13338,189.0
2022-10-28,388.0,1,10,2022,10,4,0.017468914486230835,13109,229.0
2022-10-29,0.0,1,10,2022,10,5,0.02982779827798278,13008,388.0
2022-10-30,0.0,1,10,2022,10,6,0.0,13008,0.0
2022-10-31,1329.0,1,10,2022,10,7,0.0,13008,0.0
2022-11-01,540.0,1,11,2022,10,8,0.10762005020649446,12349,1329.0
2022-11-02,97.0,1,11,2022,10,9,0.04572783470234567,11809,540.0
2022-11-03,145.0,1,11,2022,10,10,0.008075930397135958,12011,97.0
2022-11-04,186.0,1,11,2022,10,11,0.011907694834524103,12177,145.0
2022-11-05,1.0,1,11,2022,10,12,0.01523466295355885,12209,186.0
2022-11-06,0.0,1,11,2022,10,13,8.1913499344692e-05,12208,1.0
2022-11-07,240.0,1,11,2022,10,14,0.0,12208,0.0
2022-11-08,142.0,1,11,2022,10,15,0.018963337547408345,12656,240.0
2022-11-09,184.0,1,11,2022,10,16,0.01134457138291923,12517,142.0
2022-11-10,167.0,1,11,2022,10,17,0.014919322143841725,12333,184.0
2022-11-11,159.0,1,11,2022,10,18,0.013726779549564359,12166,167.0
2022-11-12,0.0,1,11,2022,10,19,0.013242275339385358,12007,159.0
2022-11-13,0.0,1,11,2022,10,20,0.0,12007,0.0
2022-11-14,157.0,1,11,2022,10,21,0.0,12007,0.0
2022-11-15,91.0,1,11,2022,10,22,0.013248945147679325,11850,157.0
2022-11-16,78.0,1,11,2022,10,23,0.007738753295348244,11759,91.0
2022-11-17,82.0,1,11,2022,10,24,0.006677510487115829,11681,78.0
2022-11-18,96.0,1,11,2022,10,25,0.00706957496335891,11599,82.0
2022-11-19,0.0,1,11,2022,10,26,0.008345648961140572,11503,96.0
2022-11-20,0.0,1,11,2022,10,27,0.0,11503,0.0
2022-11-21,153.0,1,11,2022,10,28,0.0,11503,0.0
2022-11-22,80.0,1,11,2022,10,29,0.013480176211453745,11350,153.0
2022-11-23,79.0,1,11,2022,10,30,0.00709849157054126,11270,80.0
2022-11-24,95.0,1,11,2022,11,1,0.007059244035385577,11191,79.0
2022-11-25,164.0,1,11,2022,11,2,0.008561643835616438,11096,95.0
2022-11-26,0.0,1,11,2022,11,3,0.01500182949140139,10932,164.0
2022-11-27,0.0,1,11,2022,11,4,0.0,10932,0.0
2022-11-28,179.0,1,11,2022,11,5,0.0,10932,0.0
2022-11-29,89.0,1,11,2022,11,6,0.01664651725099972,10753,179.0
2022-11-30,192.0,1,11,2022,11,7,0.008345836459114778,10664,89.0
2022-12-01,184.0,1,12,2022,11,8,0.01833460656990069,10472,192.0
2022-12-02,93.0,1,12,2022,11,9,0.017884914463452566,10288,184.0
2022-12-03,0.0,1,12,2022,11,10,0.00912211868563021,10195,93.0
2022-12-04,0.0,1,12,2022,11,11,0.0,10195,0.0
2022-12-05,171.0,1,12,2022,11,12,0.0,10195,0.0
2022-12-06,72.0,1,12,2022,11,13,0.017059058260175577,10024,171.0
2022-12-07,64.0,1,12,2022,11,14,0.007234726688102894,9952,72.0
2022-12-08,101.0,1,12,2022,11,15,0.006472491909385114,9888,64.0
2022-12-09,112.0,1,12,2022,11,16,0.01031981199550424,9787,101.0
2022-12-10,0.0,1,12,2022,11,17,0.011391375101708706,9832,112.0
2022-12-11,0.0,1,12,2022,11,18,0.0,9832,0.0
2022-12-12,135.0,1,12,2022,11,19,0.0,9832,0.0
2022-12-13,91.0,1,12,2022,11,20,0.013518926497095934,9986,135.0
2022-12-14,88.0,1,12,2022,11,21,0.00919656392117231,9895,91.0
2022-12-15,157.0,1,12,2022,11,22,0.008973182420719894,9807,88.0
2022-12-16,164.0,1,12,2022,11,23,0.01626943005181347,9650,157.0
2022-12-17,0.0,1,12,2022,11,24,0.01728863588446131,9486,164.0
2022-12-18,0.0,1,12,2022,11,25,0.0,9486,0.0
2022-12-19,294.0,1,12,2022,11,26,0.0,9486,0.0
2022-12-20,124.0,1,12,2022,11,27,0.03198433420365535,9192,294.0
2022-12-21,133.0,1,12,2022,11,28,0.013674459638288486,9068,124.0
2022-12-22,167.0,1,12,2022,11,29,0.014777777777777779,9000,133.0
2022-12-23,253.0,1,12,2022,12,1,0.018774592467678472,8895,167.0
2022-12-24,0.0,1,12,2022,12,2,0.029157542929583957,8677,253.0
2022-12-25,0.0,1,12,2022,12,3,0.0,8690,0.0
2022-12-26,589.0,1,12,2022,12,4,0.0,8700,0.0
2022-12-27,420.0,1,12,2022,12,5,0.07261743311552213,8111,589.0
2022-12-28,610.0,1,12,2022,12,6,0.05457380457380458,7696,420.0
2022-12-29,698.0,1,12,2022,12,7,0.08587920596930874,7103,610.0
2022-12-30,1550.0,1,12,2022,12,8,0.10845245494095712,6436,698.0
2022-12-31,0.0,1,12,2022,12,9,0.3148486695104611,4923,1550.0
2023-01-01,0.0,0,1,2022,12,10,0.0,4923,0.0
2023-01-02,0.0,0,1,2022,12,11,0.0,4923,0.0
2023-01-03,174.0,0,1,2022,12,12,0.0,4979,0.0
2023-01-04,188.0,0,1,2022,12,13,0.03621227887617066,4805,174.0
2023-01-05,223.0,0,1,2022,12,14,0.040378006872852236,4656,188.0
2023-01-06,410.0,0,1,2022,12,15,0.05,4460,223.0
2023-01-07,0.0,0,1,2022,12,16,0.1007866273352999,4068,410.0
2023-01-08,0.0,0,1,2022,12,17,0.0,4068,0.0
2023-01-09,497.0,0,1,2022,12,18,0.0,4068,0.0
2023-01-10,525.0,0,1,2022,12,19,0.1378640776699029,3605,497.0
2023-01-11,249.0,0,1,2022,12,20,0.17045454545454544,3080,525.0
2023-01-12,483.0,0,1,2022,12,21,0.08795478629459555,2831,249.0
2023-01-13,318.0,0,1,2022,12,22,0.20570698466780238,2348,483.0
2023-01-14,0.0,0,1,2022,12,23,0.1566502463054187,2030,318.0
2023-01-15,0.0,0,1,2022,12,24,0.0,2030,0.0
2023-01-16,0.0,0,1,2022,12,25,0.0,2030,0.0
2023-01-17,0.0,0,1,2022,12,26,0.0,2030,0.0
2023-01-18,0.0,0,1,2022,12,27,0.0,2030,0.0
2023-01-19,0.0,0,1,2022,12,28,0.0,2030,0.0
2023-01-20,0.0,0,1,2022,12,29,0.0,2030,0.0
2023-01-21,0.0,0,1,2022,12,30,0.0,2030,0.0
2023-01-22,0.0,0,1,2023,1,1,0.0,2030,0.0
2023-01-23,0.0,0,1,2023,1,2,0.0,2030,0.0
2023-01-24,0.0,0,1,2023,1,3,0.0,2030,0.0
2023-01-25,0.0,0,1,2023,1,4,0.0,2030,0.0
2023-01-26,0.0,0,1,2023,1,5,0.0,2030,0.0
2023-01-27,11.0,0,1,2023,1,6,0.0,2030,0.0
2023-01-28,15.0,0,1,2023,1,7,0.005448241703813769,2019,11.0
2023-01-29,0.0,0,1,2023,1,8,0.0074850299401197605,2004,15.0
2023-01-30,112.0,0,1,2023,1,9,0.0,2004,0.0
2023-01-31,290.0,0,1,2023,1,10,0.05919661733615222,1892,112.0
2023-02-01,87.0,0,2,2023,1,11,0.18102372034956304,1602,290.0
2023-02-02,30.0,0,2,2023,1,12,0.05742574257425743,1515,87.0
2023-02-03,26.0,0,2,2023,1,13,0.020202020202020204,1485,30.0
2023-02-04,0.0,0,2,2023,1,14,0.01782042494859493,1459,26.0
2023-02-05,0.0,0,2,2023,1,15,0.0,1459,0.0
2023-02-06,36.0,0,2,2023,1,16,0.0,1459,0.0
2023-02-07,35.0,0,2,2023,1,17,0.025298664792691498,1423,36.0
2023-02-08,24.0,0,2,2023,1,18,0.02521613832853026,1388,35.0
2023-02-09,15.0,0,2,2023,1,19,0.017595307917888565,1364,24.0
2023-02-10,31.0,0,2,2023,1,20,0.01111934766493699,1349,15.0
2023-02-11,0.0,0,2,2023,1,21,0.023520485584218515,1318,31.0
2023-02-12,0.0,0,2,2023,1,22,0.0,1318,0.0
2023-02-13,23.0,0,2,2023,1,23,0.0,1318,0.0
2023-02-14,12.0,0,2,2023,1,24,0.01776061776061776,1295,23.0
2023-02-15,14.0,0,2,2023,1,25,0.009353078721745909,1283,12.0
2023-02-16,14.0,0,2,2023,1,26,0.01103230890464933,1269,14.0
2023-02-17,12.0,0,2,2023,1,27,0.011155378486055778,1255,14.0
2023-02-18,0.0,0,2,2023,1,28,0.009654062751407884,1243,12.0
2023-02-19,0.0,0,2,2023,1,29,0.0,1243,0.0
2023-02-20,20.0,0,2,2023,2,1,0.0,1243,0.0
2023-02-21,11.0,0,2,2023,2,2,0.016353229762878167,1223,20.0
2023-02-22,6.0,0,2,2023,2,3,0.009075907590759076,1212,11.0
2023-02-23,11.0,0,2,2023,2,4,0.004975124378109453,1206,6.0
2023-02-24,14.0,0,2,2023,2,5,0.009205020920502092,1195,11.0
2023-02-25,0.0,0,2,2023,2,6,0.011854360711261643,1181,14.0
2023-02-26,0.0,0,2,2023,2,7,0.0,1181,0.0
2023-02-27,10.0,0,2,2023,2,8,0.0,1181,0.0
2023-02-28,19.0,0,2,2023,2,9,0.008539709649871904,1171,10.0
2023-03-01,22.0,0,3,2023,2,10,0.016493055555555556,1152,19.0
2023-03-02,12.0,0,3,2023,2,11,0.019469026548672566,1130,22.0
2023-03-03,16.0,0,3,2023,2,12,0.01073345259391771,1118,12.0
2023-03-04,0.0,0,3,2023,2,13,0.014519056261343012,1102,16.0
2023-03-05,0.0,0,3,2023,2,14,0.0,1102,0.0
2023-03-06,6.0,0,3,2023,2,15,0.0,1102,0.0
2023-03-07,8.0,0,3,2023,2,16,0.005474452554744526,1096,6.0
2023-03-08,9.0,0,3,2023,2,17,0.007352941176470588,1088,8.0
2023-03-09,9.0,0,3,2023,2,18,0.008341056533827619,1079,9.0
2023-03-10,6.0,0,3,2023,2,19,0.008411214953271028,1070,9.0
2023-03-11,0.0,0,3,2023,2,20,0.005639097744360902,1064,6.0
2023-03-12,0.0,0,3,2023,2,21,0.0,1064,0.0
2023-03-13,28.0,0,3,2023,2,22,0.0,1064,0.0
2023-03-14,8.0,0,3,2023,2,23,0.02702702702702703,1036,28.0
2023-03-15,9.0,0,3,2023,2,24,0.007782101167315175,1028,8.0
2023-03-16,6.0,0,3,2023,2,25,0.008832188420019628,1019,9.0
2023-03-17,6.0,0,3,2023,2,26,0.005923000987166831,1013,6.0
2023-03-18,0.0,0,3,2023,2,27,0.005958291956305859,1007,6.0
2023-03-19,0.0,0,3,2023,2,28,0.0,1007,0.0
2023-03-20,6.0,0,3,2023,2,29,0.0,1007,0.0
2023-03-21,7.0,0,3,2023,2,30,0.005994005994005994,1001,6.0
2023-03-22,5.0,0,3,2023,2,1,0.007042253521126761,994,7.0
2023-03-23,6.0,0,3,2023,2,2,0.005055611729019211,989,5.0
2023-03-24,13.0,0,3,2023,2,3,0.006103763987792472,983,6.0
2023-03-25,0.0,0,3,2023,2,4,0.013402061855670102,970,13.0
2023-03-26,0.0,0,3,2023,2,5,0.0,970,0.0
2023-03-27,59.0,0,3,2023,2,6,0.0,970,0.0
2023-03-28,12.0,0,3,2023,2,7,0.06476399560922064,911,59.0
2023-03-29,18.0,0,3,2023,2,8,0.013348164627363738,899,12.0
2023-03-30,21.0,0,3,2023,2,9,0.02043132803632236,881,18.0
2023-03-31,31.0,0,3,2023,2,10,0.02441860465116279,860,21.0
2023-04-01,0.0,0,4,2023,2,11,0.03739445114595899,829,31.0
2023-04-02,0.0,0,4,2023,2,12,0.0,829,0.0
2023-04-03,0.0,0,4,2023,2,13,0.0,829,0.0
2023-04-04,0.0,0,4,2023,2,14,0.0,829,0.0
2023-04-05,0.0,0,4,2023,2,15,0.0,829,0.0
2023-04-06,35.0,0,4,2023,2,16,0.0,829,0.0
2023-04-07,18.0,0,4,2023,2,17,0.04408060453400504,794,35.0
2023-04-08,5.0,0,4,2023,2,18,0.023195876288659795,776,18.0
2023-04-09,0.0,0,4,2023,2,19,0.00648508430609598,771,5.0
2023-04-10,34.0,0,4,2023,2,20,0.0,771,0.0
2023-04-11,5.0,0,4,2023,2,21,0.04613297150610583,737,34.0
2023-04-12,7.0,0,4,2023,2,22,0.006830601092896175,732,5.0
2023-04-13,2.0,0,4,2023,2,23,0.009655172413793104,725,7.0
2023-04-14,6.0,0,4,2023,2,24,0.0027662517289073307,723,2.0
2023-04-15,2.0,0,4,2023,2,25,0.008368200836820083,717,6.0
2023-04-16,0.0,0,4,2023,2,26,0.002797202797202797,715,2.0
2023-04-17,9.0,0,4,2023,2,27,0.0,715,0.0
2023-04-18,3.0,0,4,2023,2,28,0.011124845488257108,809,9.0
2023-04-19,10.0,0,4,2023,2,29,0.003694581280788177,812,3.0
2023-04-20,18.0,0,4,2023,3,1,0.00984251968503937,1016,10.0
2023-04-21,24.0,0,4,2023,3,2,0.016057091882247992,1121,18.0
2023-04-22,3.0,0,4,2023,3,3,0.019230769230769232,1248,24.0
2023-04-23,0.0,0,4,2023,3,4,0.0021216407355021216,1414,3.0
2023-04-24,71.0,0,4,2023,3,5,0.0,1567,0.0
2023-04-25,72.0,0,4,2023,3,6,0.047459893048128345,1496,71.0
2023-04-26,35.0,0,4,2023,3,7,0.04240282685512368,1698,72.0
2023-04-27,92.0,0,4,2023,3,8,0.019796380090497737,1768,35.0
2023-04-28,164.0,0,4,2023,3,9,0.051598429613011774,1783,92.0
2023-04-29,4.0,0,4,2023,3,10,0.09409064830751578,1743,164.0
2023-04-30,0.0,0,4,2023,3,11,0.0020597322348094747,1942,4.0
2023-05-01,0.0,0,5,2023,3,12,0.0,2108,0.0
2023-05-02,69.0,0,5,2023,3,13,0.0,2108,0.0
2023-05-03,80.0,0,5,2023,3,14,0.033840117704757235,2039,69.0
2023-05-04,56.0,0,5,2023,3,15,0.03747072599531616,2135,80.0
2023-05-05,121.0,0,5,2023,3,16,0.02457218078104432,2279,56.0
2023-05-06,5.0,0,5,2023,3,17,0.04989690721649485,2425,121.0
2023-05-07,0.0,0,5,2023,3,18,0.0018436578171091445,2712,5.0
2023-05-08,188.0,0,5,2023,3,19,0.0,3032,0.0
2023-05-09,108.0,0,5,2023,3,20,0.06610407876230662,2844,188.0
2023-05-10,148.0,0,5,2023,3,21,0.03492884864165589,3092,108.0
2023-05-11,162.0,0,5,2023,3,22,0.04549646480172149,3253,148.0
2023-05-12,129.0,0,5,2023,3,23,0.04830053667262969,3354,162.0
2023-05-13,6.0,0,5,2023,3,24,0.03718650908042664,3469,129.0
2023-05-14,0.0,0,5,2023,3,25,0.0016090104585679806,3729,6.0
2023-05-15,189.0,0,5,2023,3,26,0.0,3946,0.0
2023-05-16,163.0,0,5,2023,3,27,0.05030609528879425,3757,189.0
2023-05-17,120.0,0,5,2023,3,28,0.04234866199012731,3849,163.0
2023-05-18,156.0,0,5,2023,3,29,0.030173497611264772,3977,120.0
2023-05-19,160.0,0,5,2023,4,1,0.03815113719735877,4089,156.0
2023-05-20,7.0,0,5,2023,4,2,0.0383601054902901,4171,160.0
2023-05-21,0.0,0,5,2023,4,3,0.0015905476028175414,4401,7.0
2023-05-22,229.0,0,5,2023,4,4,0.0,4594,0.0
2023-05-23,144.0,0,5,2023,4,5,0.05246277205040092,4365,229.0
2023-05-24,138.0,0,5,2023,4,6,0.03232323232323232,4455,144.0
2023-05-25,206.0,0,5,2023,4,7,0.030450132391879964,4532,138.0
2023-05-26,140.0,0,5,2023,4,8,0.04577777777777778,4500,206.0
2023-05-27,3.0,0,5,2023,4,9,0.031007751937984496,4515,140.0
2023-05-28,0.0,0,5,2023,4,10,0.0006370779358674878,4709,3.0
2023-05-29,260.0,0,5,2023,4,11,0.0,5082,0.0
